entry_time,exit_time,entry_index,exit_index,side,entry_price,exit_price,pnl,exit_reason,is_win,is_win_int,entry_hour,duration_minutes
2025-07-30 20:01:35.081666+00:00,2025-07-30 20:02:45.735858+00:00,62198,62201,LONG,23501.0,23548.187964023262,188.00185609304754,TAKE_PROFIT,True,1,20,1.1775698666666665
2025-07-30 20:02:46.440729+00:00,2025-07-30 20:02:51.501684+00:00,62202,62204,LONG,23598.0,23566.159667328335,-128.11133068666095,STOP_LOSS,False,0,20,0.08434925
2025-07-30 20:05:25.967947+00:00,2025-07-30 20:13:11.876237+00:00,62225,62265,LONG,23595.0,23664.165919869713,275.9136794788501,TAKE_PROFIT,True,1,20,7.7651381666666675
2025-07-30 20:13:19.106275+00:00,2025-07-30 20:17:58.038326+00:00,62266,62280,LONG,23674.5,23656.25275598631,-73.73897605476668,STOP_LOSS,False,0,20,4.648867516666667
2025-07-30 20:21:26.471886+00:00,2025-07-30 22:00:00.303638+00:00,62287,62315,LONG,23659.0,23707.296096250815,192.4343850032601,TAKE_PROFIT,True,1,20,98.56386253333334
2025-07-31 17:02:06.415148+00:00,2025-07-31 17:19:00.329946+00:00,63392,63425,SHORT,23559.5,23522.19288167241,148.47847331035882,TAKE_PROFIT,True,1,17,16.898579966666667
2025-07-31 17:22:03.398771+00:00,2025-07-31 17:25:58.581073+00:00,63432,63445,SHORT,23511.5,23476.593834832107,138.8746606715722,TAKE_PROFIT,True,1,17,3.9197050333333334
2025-07-31 17:26:01.236532+00:00,2025-07-31 17:26:15.506552+00:00,63446,63448,SHORT,23470.25,23482.77189417134,-50.83757668535691,STOP_LOSS,False,0,17,0.23783366666666667
2025-07-31 17:27:06.873512+00:00,2025-07-31 17:32:34.918287+00:00,63453,63488,SHORT,23462.75,23425.165848615525,149.58660553790105,TAKE_PROFIT,True,1,17,5.4674129166666665
2025-07-31 17:47:55.801596+00:00,2025-07-31 17:50:55.342245+00:00,63539,63550,SHORT,23466.75,23427.873027683378,154.75788926648966,TAKE_PROFIT,True,1,17,2.99234415
2025-07-31 17:51:52.190215+00:00,2025-07-31 17:58:07.784769+00:00,63554,63586,SHORT,23414.5,23371.00581006858,173.22675972568686,TAKE_PROFIT,True,1,17,6.2599092333333335
2025-07-31 20:03:22.320837+00:00,2025-08-01 07:33:56.274281+00:00,63996,64298,SHORT,23348.5,23178.77108047993,678.1656780802732,TAKE_PROFIT,True,1,20,690.5658907333333
2025-08-01 17:02:13.701784+00:00,2025-08-01 17:08:38.408898+00:00,65623,65645,SHORT,22872.25,22890.608057236448,-74.1822289457923,STOP_LOSS,False,0,17,6.411785233333333
2025-08-01 17:13:57.917777+00:00,2025-08-01 18:09:26.661657+00:00,65659,65787,SHORT,22864.5,22816.38859245378,191.69563018488407,TAKE_PROFIT,True,1,17,55.479064666666666
2025-08-04 17:10:55.326146+00:00,2025-08-04 17:41:17.609262+00:00,67073,67099,LONG,23280.5,23269.529490947232,-44.632036211070954,STOP_LOSS,False,0,17,30.371385266666667
2025-08-04 17:53:37.357198+00:00,2025-08-04 18:14:26.238827+00:00,67120,67145,LONG,23271.25,23258.174039714886,-53.053841140455916,STOP_LOSS,False,0,17,20.814693816666665
2025-08-04 20:05:00.083539+00:00,2025-08-04 20:05:33.706454+00:00,67295,67302,LONG,23311.0,23295.781650741617,-61.62339703353064,STOP_LOSS,False,0,20,0.5603819166666667
2025-08-04 20:08:05.027773+00:00,2025-08-05 06:41:26.084797+00:00,67308,67466,LONG,23325.25,23388.782914379655,253.38165751862107,TAKE_PROFIT,True,1,20,633.3509504
2025-08-05 20:24:51.141298+00:00,2025-08-05 22:10:23.586496+00:00,68871,68903,SHORT,23119.5,23056.33646302953,251.90414788188355,TAKE_PROFIT,True,1,20,105.5407533
2025-08-06 17:03:20.503145+00:00,2025-08-06 18:24:19.118764+00:00,70047,70140,LONG,23372.25,23418.79155355719,185.41621422875323,TAKE_PROFIT,True,1,17,80.97692698333334
2025-08-07 17:02:05.550081+00:00,2025-08-07 17:30:06.516412+00:00,71527,71607,SHORT,23463.0,23409.163242611427,214.59702955429384,TAKE_PROFIT,True,1,17,28.016105516666666
2025-08-07 17:31:07.455553+00:00,2025-08-07 17:40:28.296085+00:00,71611,71643,SHORT,23403.0,23419.21566826318,-65.61267305271758,STOP_LOSS,False,0,17,9.347342200000002
2025-08-08 17:22:28.325199+00:00,2025-08-08 17:26:59.065030+00:00,72845,72855,LONG,23674.25,23662.171358719683,-49.06456512126897,STOP_LOSS,False,0,17,4.512330516666666
2025-08-08 17:31:27.157126+00:00,2025-08-08 18:00:24.303697+00:00,72861,72895,LONG,23678.5,23710.635834599012,127.79333839604806,TAKE_PROFIT,True,1,17,28.95244285
2025-08-08 20:01:14.609137+00:00,2025-08-08 20:15:01.894249+00:00,73052,73068,LONG,23727.75,23759.70114589442,127.05458357768657,TAKE_PROFIT,True,1,20,13.788085200000001
2025-08-11 17:14:26.452659+00:00,2025-08-11 17:39:01.903454+00:00,73874,73906,SHORT,23736.0,23703.864165400988,127.79333839604806,TAKE_PROFIT,True,1,17,24.590846583333335
2025-08-11 17:40:21.893473+00:00,2025-08-11 18:05:28.123225+00:00,73909,73953,SHORT,23705.75,23676.66152902676,115.60388389296713,TAKE_PROFIT,True,1,17,25.1038292
2025-08-11 20:00:40.290768+00:00,2025-08-11 22:01:32.507869+00:00,74149,74172,SHORT,23635.0,23648.740839621645,-55.713358486580546,STOP_LOSS,False,0,20,120.87028501666667
2025-08-12 17:34:44.238670+00:00,2025-08-12 19:36:54.770040+00:00,75247,75345,LONG,23907.5,23937.14253708702,117.82014834808069,TAKE_PROFIT,True,1,17,122.17552283333333
2025-08-12 20:30:00.543955+00:00,2025-08-12 22:21:48.080340+00:00,75407,75421,LONG,23937.5,23927.52680995203,-40.64276019188401,STOP_LOSS,False,0,20,111.79227308333334
2025-08-13 17:33:56.870323+00:00,2025-08-13 17:55:42.721487+00:00,76323,76350,SHORT,23914.0,23926.70658287593,-51.57633150371839,STOP_LOSS,False,0,17,21.764186066666664
2025-08-14 17:00:57.337690+00:00,2025-08-14 17:40:56.477622+00:00,77464,77515,LONG,23951.75,23940.077673869786,-47.43930452085624,STOP_LOSS,False,0,17,39.98566553333333
2025-08-14 17:59:37.899618+00:00,2025-08-14 18:01:06.664425+00:00,77541,77544,LONG,23966.25,23951.548779114473,-59.554883542106836,STOP_LOSS,False,0,17,1.47941345
2025-08-14 20:01:16.175810+00:00,2025-08-15 02:10:56.679847+00:00,77716,77806,SHORT,23903.0,23920.80399112267,-71.96596449067874,STOP_LOSS,False,0,20,369.6750672833333
2025-08-15 17:58:26.546057+00:00,2025-08-15 18:03:12.353104+00:00,78699,78708,LONG,23840.5,23827.202413269373,-53.94034692250716,STOP_LOSS,False,0,17,4.763450783333334
2025-08-15 20:03:26.269064+00:00,2025-08-15 20:06:55.730617+00:00,78868,78871,SHORT,23781.0,23794.88859058532,-56.304362341281376,STOP_LOSS,False,0,20,3.4910258833333336
2025-08-18 17:30:33.638826+00:00,2025-08-18 17:39:15.877244+00:00,79702,79722,LONG,23776.75,23764.080354864986,-51.42858054005774,STOP_LOSS,False,0,17,8.703973633333334
2025-08-19 17:01:31.766359+00:00,2025-08-19 17:28:08.143953+00:00,80937,80997,SHORT,23468.0,23484.289543745017,-65.908174980068,STOP_LOSS,False,0,17,26.606293233333336
2025-08-19 17:46:27.409952+00:00,2025-08-19 17:58:04.703286+00:00,81022,81038,SHORT,23497.25,23510.362898026033,-53.20159210413112,STOP_LOSS,False,0,17,11.621555566666666
2025-08-19 20:02:01.584737+00:00,2025-08-19 22:00:05.438466+00:00,81239,81258,SHORT,23482.0,23452.542151617574,117.08139352970466,TAKE_PROFIT,True,1,20,118.06422881666667
2025-08-20 17:01:18.638506+00:00,2025-08-20 17:34:04.213446+00:00,82609,82683,LONG,23248.0,23291.124812522237,171.74925008894934,TAKE_PROFIT,True,1,17,32.759582333333334
2025-08-20 17:45:30.113355+00:00,2025-08-20 17:50:26.361447+00:00,82704,82717,LONG,23306.25,23290.440646886924,-63.98741245230485,STOP_LOSS,False,0,17,4.9374682
2025-08-21 17:10:46.316419+00:00,2025-08-21 17:22:26.054137+00:00,84288,84318,SHORT,23165.75,23125.02614063746,162.14543745016272,TAKE_PROFIT,True,1,17,11.6622953
2025-08-21 20:02:33.373174+00:00,2025-08-21 20:14:32.066328+00:00,84607,84614,SHORT,23200.0,23216.69585889512,-67.53343558048073,STOP_LOSS,False,0,20,11.978219233333334
2025-08-22 17:20:26.120646+00:00,2025-08-22 19:08:51.016609+00:00,85924,86051,LONG,23592.5,23577.68796589172,-59.99813643311791,STOP_LOSS,False,0,17,108.41493271666667
2025-08-26 17:02:03.982785+00:00,2025-08-26 17:08:03.383547+00:00,88243,88250,LONG,23542.5,23530.19973227417,-49.951070903320215,STOP_LOSS,False,0,17,5.990012699999999
2025-08-26 17:41:48.909243+00:00,2025-08-26 17:52:47.035790+00:00,88294,88308,LONG,23511.5,23501.637623174785,-40.199507300858386,STOP_LOSS,False,0,17,10.968775783333333
2025-08-26 17:54:24.116226+00:00,2025-08-26 17:57:36.723943+00:00,88312,88323,SHORT,23490.0,23499.71462586154,-39.608503446157556,STOP_LOSS,False,0,17,3.2101286166666667
2025-08-26 20:07:13.892575+00:00,2025-08-27 07:22:30.893952+00:00,88522,88629,LONG,23601.25,23588.28485293764,-52.610588249444845,STOP_LOSS,False,0,20,675.2833562833333
2025-08-27 20:21:00.214085+00:00,2025-08-27 20:29:49.747565+00:00,89599,89650,SHORT,23520.0,23575.702113304953,-223.55845321981178,STOP_LOSS,False,0,20,8.825558000000001
2025-08-27 20:33:11.877001+00:00,2025-08-27 20:36:14.844113+00:00,89662,89670,SHORT,23523.75,23550.012733792984,-105.80093517193745,STOP_LOSS,False,0,20,3.0494518666666663
2025-08-27 20:37:11.184671+00:00,2025-08-28 02:12:25.194273+00:00,89672,89776,SHORT,23530.5,23554.694220301553,-97.52688120621315,STOP_LOSS,False,0,20,335.23349336666666
2025-08-28 17:26:47.023966+00:00,2025-08-28 18:30:36.518362+00:00,90847,90911,LONG,23753.5,23782.21909356406,114.12637425624416,TAKE_PROFIT,True,1,17,63.8249066
2025-08-29 17:00:09.459138+00:00,2025-08-29 17:04:53.901288+00:00,92131,92145,SHORT,23468.75,23431.53522602471,148.10909590116353,TAKE_PROFIT,True,1,17,4.7407025
2025-08-29 17:05:58.945445+00:00,2025-08-29 17:06:56.056159+00:00,92148,92152,SHORT,23428.75,23443.451220885527,-59.554883542106836,STOP_LOSS,False,0,17,0.9518452333333334
2025-08-29 17:12:00.958929+00:00,2025-08-29 17:25:29.188090+00:00,92162,92193,SHORT,23424.0,23436.817396098686,-52.019584394744015,STOP_LOSS,False,0,17,13.470486016666666
2025-08-29 17:32:56.378329+00:00,2025-08-29 17:40:55.321728+00:00,92205,92217,SHORT,23423.75,23439.116100222058,-62.21440088823147,STOP_LOSS,False,0,17,7.982389983333333
2025-09-02 17:39:25.028205+00:00,2025-09-02 17:55:14.311916+00:00,94240,94274,LONG,23208.75,23195.489351010292,-53.79259595883195,STOP_LOSS,False,0,17,15.821395183333333
2025-09-02 20:05:00.520177+00:00,2025-09-02 20:07:28.967915+00:00,94504,94510,LONG,23278.0,23313.18319822478,139.98279289911443,TAKE_PROFIT,True,1,20,2.4741289666666666
2025-09-02 20:08:37.944307+00:00,2025-09-02 20:21:54.883079+00:00,94516,94553,LONG,23325.5,23376.935804228877,204.99321691550722,TAKE_PROFIT,True,1,20,13.282312866666667
2025-09-02 20:30:07.030965+00:00,2025-09-02 22:36:14.852156+00:00,94564,94594,LONG,23371.25,23351.34055764498,-80.38776942007826,STOP_LOSS,False,0,20,126.13035318333333
2025-09-03 17:11:07.386628+00:00,2025-09-03 17:25:07.827566+00:00,95713,95737,LONG,23444.25,23431.469541642233,-51.87183343106881,STOP_LOSS,False,0,17,14.007348966666665
2025-09-03 17:25:19.957260+00:00,2025-09-03 17:30:41.820571+00:00,95739,95750,SHORT,23421.25,23434.6953376943,-54.53135077719344,STOP_LOSS,False,0,17,5.364388516666667
2025-09-03 17:34:29.579046+00:00,2025-09-03 17:43:56.399114+00:00,95756,95776,SHORT,23416.0,23378.877570377004,147.73971849198279,TAKE_PROFIT,True,1,17,9.447001133333334
2025-09-03 17:45:07.572643+00:00,2025-09-03 17:47:55.867216+00:00,95781,95798,SHORT,23370.75,23382.607014834808,-48.17805933923228,STOP_LOSS,False,0,17,2.80490955
2025-09-03 17:56:17.070635+00:00,2025-09-03 18:40:00.024018+00:00,95819,95917,SHORT,23361.5,23318.652220534652,170.64111786139256,TAKE_PROFIT,True,1,17,43.715889716666666
2025-09-03 20:32:04.220956+00:00,2025-09-03 20:51:45.447956+00:00,96082,96087,LONG,23471.75,23457.344281041824,-58.372875832705176,STOP_LOSS,False,0,20,19.687116666666668
2025-09-04 17:04:55.557123+00:00,2025-09-04 17:12:01.895199+00:00,97098,97113,LONG,23567.25,23556.057864501723,-45.51854199310765,STOP_LOSS,False,0,17,7.1056346
2025-09-04 17:21:56.836881+00:00,2025-09-04 18:16:09.837224+00:00,97125,97189,LONG,23576.75,23605.376749211762,113.75699684704887,TAKE_PROFIT,True,1,17,54.21667238333334
2025-09-04 20:07:12.403777+00:00,2025-09-04 20:15:28.736886+00:00,97337,97349,LONG,23672.0,23659.847483237845,-49.360067048619385,STOP_LOSS,False,0,20,8.272218483333333
2025-09-04 20:15:37.229976+00:00,2025-09-04 20:18:00.567465+00:00,97350,97357,LONG,23700.0,23675.436402289262,-99.00439084295067,STOP_LOSS,False,0,20,2.38895815
2025-09-04 20:52:59.636305+00:00,2025-09-05 01:16:28.347316+00:00,97371,97414,LONG,23695.0,23736.831991590094,166.57796636037529,TAKE_PROFIT,True,1,20,263.47851685
2025-09-05 17:42:15.158940+00:00,2025-09-05 18:00:25.334963+00:00,98925,98965,SHORT,23605.0,23622.065236304305,-69.01094521721825,STOP_LOSS,False,0,17,18.169600383333332
2025-09-05 20:18:03.662213+00:00,2025-09-07 22:00:20.043482+00:00,99188,99198,SHORT,23668.75,23681.97371124879,-53.644844995156745,STOP_LOSS,False,0,20,2982.27302115
2025-09-08 17:05:51.509362+00:00,2025-09-08 17:06:56.918303+00:00,100146,100149,SHORT,23785.75,23798.530458357767,-51.87183343106881,STOP_LOSS,False,0,17,1.0901490166666667
2025-09-08 17:13:25.726865+00:00,2025-09-08 17:23:25.870112+00:00,100160,100172,SHORT,23792.5,23806.203901880726,-55.56560752290534,STOP_LOSS,False,0,17,10.002387449999999
2025-09-08 17:49:10.825431+00:00,2025-09-08 18:11:25.087477+00:00,100203,100243,SHORT,23788.0,23800.152516762155,-49.360067048619385,STOP_LOSS,False,0,17,22.237700766666666
2025-09-09 17:02:02.296311+00:00,2025-09-09 18:12:50.095913+00:00,101311,101397,LONG,23834.75,23822.671358719683,-49.06456512126897,STOP_LOSS,False,0,17,70.79666003333334
2025-09-09 20:18:16.839341+00:00,2025-09-10 03:49:25.804064+00:00,101544,101628,LONG,23882.75,23918.117886929373,140.72154771749047,TAKE_PROFIT,True,1,20,451.14941205
2025-09-10 17:17:02.054424+00:00,2025-09-10 17:23:18.365205+00:00,102521,102534,SHORT,23920.5,23892.334972549717,111.9101098011306,TAKE_PROFIT,True,1,17,6.271846350000001
2025-09-10 17:25:22.329628+00:00,2025-09-10 17:37:28.042563+00:00,102539,102565,SHORT,23891.75,23903.865579021236,-49.21231608494418,STOP_LOSS,False,0,17,12.095215583333333
2025-09-10 17:52:32.978693+00:00,2025-09-10 18:19:30.262786+00:00,102587,102626,SHORT,23895.25,23865.699807265275,117.45077093889995,TAKE_PROFIT,True,1,17,26.954734883333334
2025-09-11 17:40:49.254095+00:00,2025-09-11 17:46:00.014545+00:00,103840,103846,LONG,24032.25,24020.873175797133,-46.25729681146913,STOP_LOSS,False,0,17,5.179340833333333
2025-09-12 17:55:31.387142+00:00,2025-09-12 18:39:14.100129+00:00,104794,104838,LONG,24118.75,24138.604035743643,78.66614297457272,TAKE_PROFIT,True,1,17,43.71188311666666
2025-09-15 17:48:37.210127+00:00,2025-09-15 18:42:15.594164+00:00,105468,105498,LONG,24271.75,24258.267724564783,-54.679101740868646,STOP_LOSS,False,0,17,53.63973395
2025-09-22 17:32:54.325636+00:00,2025-09-22 17:33:36.653050+00:00,107245,107247,LONG,24995.25,24985.27680995203,-40.64276019188401,STOP_LOSS,False,0,17,0.7054568999999999
2025-09-22 17:44:09.992566+00:00,2025-09-22 17:58:05.146115+00:00,107258,107273,LONG,24996.0,24984.9556154654,-44.92753813840682,STOP_LOSS,False,0,17,13.919225816666666
2025-09-23 17:03:55.762832+00:00,2025-09-23 17:06:45.902234+00:00,108191,108199,SHORT,24913.25,24925.919645135014,-51.42858054005774,STOP_LOSS,False,0,17,2.8356567
2025-09-23 17:20:34.124609+00:00,2025-09-23 17:23:19.868252+00:00,108221,108228,SHORT,24898.75,24909.09256745715,-42.12026982860698,STOP_LOSS,False,0,17,2.7623940499999997
2025-09-23 17:25:38.214504+00:00,2025-09-23 17:28:37.674552+00:00,108234,108250,SHORT,24896.0,24869.220137834156,106.3694486633758,TAKE_PROFIT,True,1,17,2.9910008
2025-09-23 17:30:03.972969+00:00,2025-09-23 17:32:22.908515+00:00,108255,108264,SHORT,24862.75,24873.7943845346,-44.92753813840682,STOP_LOSS,False,0,17,2.3155924333333333
2025-09-23 17:35:14.279522+00:00,2025-09-23 17:39:45.617522+00:00,108272,108296,SHORT,24860.0,24821.861782501746,151.8028699930146,TAKE_PROFIT,True,1,17,4.5223
2025-09-23 17:40:33.359220+00:00,2025-09-23 17:41:53.368525+00:00,108301,108312,SHORT,24817.0,24786.526363742316,121.14454503073648,TAKE_PROFIT,True,1,17,1.3334884166666667
2025-09-25 17:20:36.587287+00:00,2025-09-25 17:36:32.423313+00:00,111113,111164,SHORT,24600.5,24560.69958416042,158.4516633583262,TAKE_PROFIT,True,1,17,15.930600433333332
2025-09-25 17:41:30.389852+00:00,2025-09-25 17:58:50.685046+00:00,111177,111217,SHORT,24554.75,24516.51943814945,152.17224740219535,TAKE_PROFIT,True,1,17,17.338253233333333
2025-09-26 17:10:53.144621+00:00,2025-09-26 17:46:48.751297+00:00,112855,112902,LONG,24703.75,24690.009160378355,-55.713358486580546,STOP_LOSS,False,0,17,35.926777933333334
2025-09-26 20:14:54.712423+00:00,2025-09-26 20:52:12.849849+00:00,113100,113108,LONG,24745.0,24733.697051278967,-45.96179488413327,STOP_LOSS,False,0,20,37.30229043333333
2025-09-29 17:02:10.556016+00:00,2025-09-29 17:07:25.930704+00:00,114040,114058,SHORT,24820.0,24832.004765798483,-48.76906319393311,STOP_LOSS,False,0,17,5.2562448
2025-09-29 17:31:18.895641+00:00,2025-09-29 17:52:29.853639+00:00,114091,114115,SHORT,24825.75,24840.968349258383,-61.62339703353064,STOP_LOSS,False,0,17,21.182633300000003
2025-09-29 20:04:29.059033+00:00,2025-09-29 20:51:25.825489+00:00,114311,114324,SHORT,24836.5,24808.334972549717,111.9101098011306,TAKE_PROFIT,True,1,20,46.9461076
2025-09-30 17:00:25.097754+00:00,2025-09-30 17:24:44.950858+00:00,115337,115376,SHORT,24772.75,24736.089292138484,145.89283144606452,TAKE_PROFIT,True,1,17,24.330885066666667
2025-09-30 17:27:43.753519+00:00,2025-09-30 17:29:42.669716+00:00,115381,115385,SHORT,24735.75,24749.15839995338,-54.38359981351823,STOP_LOSS,False,0,17,1.9819366166666665
2025-09-30 17:31:05.945056+00:00,2025-09-30 17:35:07.384518+00:00,115389,115396,SHORT,24736.75,24751.229594440014,-58.66837776005559,STOP_LOSS,False,0,17,4.023991033333333
2025-09-30 17:59:14.032902+00:00,2025-09-30 18:09:07.774826+00:00,115442,115457,SHORT,24769.75,24784.11878121726,-58.22512486904452,STOP_LOSS,False,0,17,9.895698733333335
2025-10-01 17:01:42.239326+00:00,2025-10-01 17:17:01.431042+00:00,116708,116736,LONG,24958.0,24983.117663824516,99.72065529806423,TAKE_PROFIT,True,1,17,15.319861933333334
2025-10-01 17:26:42.636784+00:00,2025-10-01 17:31:05.236969+00:00,116746,116754,LONG,24984.25,24973.83355706101,-42.415771755957394,STOP_LOSS,False,0,17,4.3766697500000005
2025-10-01 17:59:43.449307+00:00,2025-10-01 18:15:58.738057+00:00,116782,116816,LONG,24983.25,25014.462391076053,124.09956430421153,TAKE_PROFIT,True,1,17,16.2548125
2025-10-02 17:13:04.697025+00:00,2025-10-02 17:55:18.102693+00:00,117999,118052,LONG,25079.25,25081.0,6.25,Delta trend bearish + Strong selling (-45.9%) + Sellers control (0.37),True,1,17,42.223427799999996
2025-10-03 17:00:16.955287+00:00,2025-10-03 17:02:46.272334+00:00,119028,119040,SHORT,25103.25,25070.929476696398,128.53209321440954,TAKE_PROFIT,True,1,17,2.48861745
2025-10-03 17:03:03.483125+00:00,2025-10-03 17:05:46.300963+00:00,119042,119064,SHORT,25061.5,25026.870867888996,137.76652844401542,TAKE_PROFIT,True,1,17,2.713630633333333
2025-10-03 17:06:50.440556+00:00,2025-10-03 17:07:06.288754+00:00,119071,119073,SHORT,25023.25,25039.539543745017,-65.908174980068,STOP_LOSS,False,0,17,0.2641366333333333
2025-10-03 17:15:46.269202+00:00,2025-10-03 17:21:50.032129+00:00,119107,119126,SHORT,25066.75,25031.197424366037,141.46030253585195,TAKE_PROFIT,True,1,17,6.06271545
2025-10-03 17:25:39.761261+00:00,2025-10-03 17:32:31.304187+00:00,119138,119160,SHORT,25029.25,25044.911602149405,-63.396408597618574,STOP_LOSS,False,0,17,6.859048766666667
2025-10-03 17:41:28.182050+00:00,2025-10-03 17:50:51.970287+00:00,119183,119223,SHORT,25015.25,24971.848154420873,172.85738231650612,TAKE_PROFIT,True,1,17,9.396470616666667
2025-10-03 17:51:42.797296+00:00,2025-10-03 17:56:17.801094+00:00,119228,119263,SHORT,24955.75,24971.30078892665,-62.95315570659295,STOP_LOSS,False,0,17,4.583396633333334
2025-10-06 17:19:21.585932+00:00,2025-10-06 17:26:16.462736+00:00,120433,120447,LONG,25199.75,25229.300192734725,117.45077093889995,TAKE_PROFIT,True,1,17,6.9146133999999995
2025-10-07 17:05:19.935023+00:00,2025-10-07 17:10:28.420509+00:00,121790,121799,SHORT,25032.25,25050.238679827264,-72.70471930905478,STOP_LOSS,False,0,17,5.141424766666666
2025-10-07 17:25:35.781207+00:00,2025-10-07 18:00:45.363379+00:00,121827,121881,SHORT,25044.75,25003.28738581909,165.10045672363776,TAKE_PROFIT,True,1,17,35.15970286666666
2025-10-08 17:00:19.730907+00:00,2025-10-08 17:11:14.672293+00:00,122894,122905,LONG,25252.25,25243.23719121591,-36.80123513635772,STOP_LOSS,False,0,17,10.915689766666667
2025-10-08 17:14:06.923351+00:00,2025-10-08 17:34:14.596650+00:00,122908,122930,LONG,25247.75,25271.020776778594,92.33310711437662,TAKE_PROFIT,True,1,17,20.127888316666667
2025-10-08 17:48:55.593332+00:00,2025-10-08 17:53:11.919039+00:00,122945,122952,LONG,25281.25,25269.873175797133,-46.25729681146913,STOP_LOSS,False,0,17,4.272095116666667
2025-10-08 20:21:02.640198+00:00,2025-10-08 22:56:08.579831+00:00,123144,123171,LONG,25343.75,25368.313597710738,97.50439084295067,TAKE_PROFIT,True,1,20,155.09899388333332
2025-10-09 17:03:04.068173+00:00,2025-10-09 17:07:58.300756+00:00,124157,124171,SHORT,25200.75,25217.66748534063,-68.41994136251742,STOP_LOSS,False,0,17,4.9038763833333325
2025-10-09 17:13:57.398080+00:00,2025-10-09 17:50:51.244350+00:00,124187,124285,SHORT,25199.5,25216.34360985879,-68.124439435167,STOP_LOSS,False,0,17,36.897437833333335
